starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 17 16:19:37 2022	1668701977	0	189	189	189
Thu Nov 17 16:19:36 2022	1668701976	0	189	189	189
Thu Nov 17 16:19:36 2022	1668701976	0	189	189	189
Thu Nov 17 16:19:36 2022	1668701976	0	189	190	189
Thu Nov 17 16:19:36 2022	1668701976	0	190	190	190
Thu Nov 17 16:19:38 2022	1668701978	0	190	190	189
Thu Nov 17 16:19:37 2022	1668701977	0	190	190	190
Thu Nov 17 16:19:36 2022	1668701976	1	189	190	189
Thu Nov 17 16:19:36 2022	1668701976	0	190	190	190
Thu Nov 17 16:19:36 2022	1668701976	0	190	190	190
Thu Nov 17 16:19:36 2022	1668701976	0	190	190	190
Thu Nov 17 16:19:36 2022	1668701976	0	190	190	190
Thu Nov 17 16:19:36 2022	1668701976	0	191	191	191
Thu Nov 17 16:19:36 2022	1668701976	0	191	191	191
Thu Nov 17 16:19:36 2022	1668701976	0	191	191	190
Thu Nov 17 16:19:36 2022	1668701976	0	191	191	191
Thu Nov 17 16:19:38 2022	1668701978	0	191	191	191
Thu Nov 17 16:19:36 2022	1668701976	0	191	191	191
Thu Nov 17 16:19:38 2022	1668701978	0	191	191	191
Thu Nov 17 16:19:36 2022	1668701976	0	191	191	191
Thu Nov 17 16:19:36 2022	1668701976	1	190	192	190
Thu Nov 17 16:19:36 2022	1668701976	0	192	192	192
Thu Nov 17 16:19:36 2022	1668701976	0	192	192	192
Thu Nov 17 16:19:36 2022	1668701976	0	192	192	192
Thu Nov 17 16:19:36 2022	1668701976	0	192	192	192
Thu Nov 17 16:19:36 2022	1668701976	0	192	192	192
Thu Nov 17 16:19:36 2022	1668701976	0	192	192	192
Thu Nov 17 16:19:36 2022	1668701976	0	192	192	192
Thu Nov 17 16:19:36 2022	1668701976	1	192	193	192
Thu Nov 17 16:19:36 2022	1668701976	0	193	193	193
Thu Nov 17 16:19:36 2022	1668701976	1	192	193	192
Thu Nov 17 16:19:36 2022	1668701976	0	193	193	193
Thu Nov 17 16:19:36 2022	1668701976	0	193	193	193
Thu Nov 17 16:19:36 2022	1668701976	0	193	193	193
Thu Nov 17 16:19:38 2022	1668701978	0	193	193	193
Thu Nov 17 16:19:36 2022	1668701976	0	193	194	193
Thu Nov 17 16:19:36 2022	1668701976	0	193	194	193
Thu Nov 17 16:19:36 2022	1668701976	0	194	194	194
Thu Nov 17 16:19:36 2022	1668701976	0	194	194	193
Thu Nov 17 16:19:36 2022	1668701976	0	194	194	194
Thu Nov 17 16:19:36 2022	1668701976	2	192	194	192
Thu Nov 17 16:19:36 2022	1668701976	1	193	194	193
Thu Nov 17 16:19:38 2022	1668701978	0	194	195	194
Thu Nov 17 16:19:36 2022	1668701976	1	194	195	194
Thu Nov 17 16:19:37 2022	1668701977	0	195	195	195
Thu Nov 17 16:19:36 2022	1668701976	0	195	195	195
Thu Nov 17 16:19:38 2022	1668701978	0	195	195	194
Thu Nov 17 16:19:36 2022	1668701976	0	195	195	195
Thu Nov 17 16:19:36 2022	1668701976	0	195	195	195
Thu Nov 17 16:19:36 2022	1668701976	0	195	195	195
Thu Nov 17 16:19:36 2022	1668701976	0	195	195	195
Thu Nov 17 16:19:36 2022	1668701976	2	193	195	193
Thu Nov 17 16:19:38 2022	1668701978	0	195	195	195
Thu Nov 17 16:19:36 2022	1668701976	1	195	196	195
Thu Nov 17 16:19:36 2022	1668701976	0	195	196	195
Thu Nov 17 16:19:36 2022	1668701976	0	196	196	195
Thu Nov 17 16:19:36 2022	1668701976	0	196	196	195
Thu Nov 17 16:19:36 2022	1668701976	0	196	196	196
Thu Nov 17 16:19:37 2022	1668701977	0	196	196	196
Thu Nov 17 16:19:36 2022	1668701976	0	196	196	196
Thu Nov 17 16:19:37 2022	1668701977	0	196	196	196
Thu Nov 17 16:19:36 2022	1668701976	0	196	196	196
Thu Nov 17 16:19:36 2022	1668701976	0	196	196	196
Thu Nov 17 16:19:38 2022	1668701978	0	196	196	196
Thu Nov 17 16:19:37 2022	1668701977	0	196	197	196
Thu Nov 17 16:19:36 2022	1668701976	0	196	197	196
Thu Nov 17 16:19:37 2022	1668701977	0	197	197	197
Thu Nov 17 16:19:36 2022	1668701976	0	197	197	197
Thu Nov 17 16:19:38 2022	1668701978	0	198	198	198
Thu Nov 17 16:19:36 2022	1668701976	1	197	198	197
Thu Nov 17 16:19:38 2022	1668701978	0	198	198	198
Thu Nov 17 16:19:36 2022	1668701976	1	198	199	198
Thu Nov 17 16:19:36 2022	1668701976	0	199	199	199
Thu Nov 17 16:19:36 2022	1668701976	0	199	199	199
Thu Nov 17 16:19:38 2022	1668701978	0	199	199	199
Thu Nov 17 16:19:36 2022	1668701976	0	199	199	199
Thu Nov 17 16:19:38 2022	1668701978	0	199	199	199
Thu Nov 17 16:19:36 2022	1668701976	0	200	200	200
Thu Nov 17 16:19:36 2022	1668701976	0	200	200	200
Thu Nov 17 16:19:36 2022	1668701976	0	199	200	199
Thu Nov 17 16:19:36 2022	1668701976	1	199	200	199
Thu Nov 17 16:19:36 2022	1668701976	0	200	200	200
Thu Nov 17 16:19:36 2022	1668701976	0	200	200	200
Thu Nov 17 16:19:38 2022	1668701978	0	200	201	200
Thu Nov 17 16:19:37 2022	1668701977	0	200	201	200
Thu Nov 17 16:19:36 2022	1668701976	0	201	201	201
Thu Nov 17 16:19:36 2022	1668701976	0	201	201	201
Thu Nov 17 16:19:36 2022	1668701976	0	201	201	201
Thu Nov 17 16:19:36 2022	1668701976	0	202	202	202
Thu Nov 17 16:19:36 2022	1668701976	0	202	202	202
Thu Nov 17 16:19:37 2022	1668701977	0	202	202	202
Thu Nov 17 16:19:36 2022	1668701976	0	202	202	202
Thu Nov 17 16:19:36 2022	1668701976	2	201	203	201
Thu Nov 17 16:19:36 2022	1668701976	0	203	203	203
Thu Nov 17 16:19:37 2022	1668701977	0	203	203	203
Thu Nov 17 16:19:37 2022	1668701977	0	203	203	203
Thu Nov 17 16:19:36 2022	1668701976	0	203	203	203
Thu Nov 17 16:19:38 2022	1668701978	0	203	204	203
Thu Nov 17 16:19:36 2022	1668701976	0	204	204	204
Thu Nov 17 16:19:36 2022	1668701976	1	203	204	203
Thu Nov 17 16:19:36 2022	1668701976	1	204	204	204
Thu Nov 17 16:19:36 2022	1668701976	0	204	205	204
Thu Nov 17 16:19:37 2022	1668701977	0	205	206	205
Thu Nov 17 16:19:36 2022	1668701976	0	205	206	205
Thu Nov 17 16:19:38 2022	1668701978	0	206	206	205
Thu Nov 17 16:19:37 2022	1668701977	0	207	207	207
Thu Nov 17 16:19:36 2022	1668701976	1	206	207	206
Thu Nov 17 16:19:38 2022	1668701978	0	206	207	206
Thu Nov 17 16:19:37 2022	1668701977	0	207	207	207
Thu Nov 17 16:19:38 2022	1668701978	0	207	207	207
Thu Nov 17 16:19:38 2022	1668701978	0	207	207	207
Thu Nov 17 16:19:36 2022	1668701976	0	208	208	208
Thu Nov 17 16:19:36 2022	1668701976	0	208	208	208
Thu Nov 17 16:19:36 2022	1668701976	0	208	208	208
Thu Nov 17 16:19:36 2022	1668701976	1	208	209	207
Thu Nov 17 16:19:37 2022	1668701977	0	209	209	209
Thu Nov 17 16:19:37 2022	1668701977	0	209	210	209
Thu Nov 17 16:19:36 2022	1668701976	0	211	211	211
Thu Nov 17 16:19:38 2022	1668701978	0	212	212	212
Thu Nov 17 16:19:36 2022	1668701976	0	212	212	212
Thu Nov 17 16:19:38 2022	1668701978	0	213	213	213
Thu Nov 17 16:19:38 2022	1668701978	0	214	214	214
Thu Nov 17 16:19:36 2022	1668701976	0	214	214	214
Thu Nov 17 16:19:36 2022	1668701976	0	214	214	214
Thu Nov 17 16:19:38 2022	1668701978	0	214	214	214
Thu Nov 17 16:19:36 2022	1668701976	2	214	215	214
Thu Nov 17 16:19:37 2022	1668701977	0	217	217	217
Thu Nov 17 16:19:37 2022	1668701977	0	217	218	217
Thu Nov 17 16:19:37 2022	1668701977	0	218	218	218
Thu Nov 17 16:19:36 2022	1668701976	0	218	218	218
Thu Nov 17 16:19:36 2022	1668701976	0	218	218	218
Thu Nov 17 16:19:37 2022	1668701977	0	219	219	219
Thu Nov 17 16:19:37 2022	1668701977	0	219	219	219
Thu Nov 17 16:19:36 2022	1668701976	0	219	219	219
Thu Nov 17 16:19:36 2022	1668701976	0	220	220	220
Thu Nov 17 16:19:37 2022	1668701977	0	220	221	217
Thu Nov 17 16:19:37 2022	1668701977	0	221	221	221
Thu Nov 17 16:19:36 2022	1668701976	1	220	221	220
Thu Nov 17 16:19:36 2022	1668701976	0	221	222	221
Thu Nov 17 16:19:36 2022	1668701976	0	222	222	221
Thu Nov 17 16:19:36 2022	1668701976	0	222	222	222
Thu Nov 17 16:19:38 2022	1668701978	0	222	222	222
Thu Nov 17 16:19:38 2022	1668701978	0	222	222	222
Thu Nov 17 16:19:38 2022	1668701978	0	222	222	222
Thu Nov 17 16:19:37 2022	1668701977	0	223	223	223
Thu Nov 17 16:19:36 2022	1668701976	0	223	224	223
Thu Nov 17 16:19:37 2022	1668701977	0	224	224	224
Thu Nov 17 16:19:36 2022	1668701976	0	225	225	225
Thu Nov 17 16:19:38 2022	1668701978	0	225	225	225
Thu Nov 17 16:19:37 2022	1668701977	0	225	225	225
Thu Nov 17 16:19:38 2022	1668701978	0	227	228	227
Thu Nov 17 16:19:36 2022	1668701976	0	228	228	228
Thu Nov 17 16:19:37 2022	1668701977	0	229	229	228
Thu Nov 17 16:19:37 2022	1668701977	0	229	229	228
Thu Nov 17 16:19:36 2022	1668701976	0	229	229	229
Thu Nov 17 16:19:38 2022	1668701978	0	229	229	229
Thu Nov 17 16:19:36 2022	1668701976	0	230	230	229
Thu Nov 17 16:19:38 2022	1668701978	0	230	230	230
Thu Nov 17 16:19:37 2022	1668701977	0	230	231	230
Thu Nov 17 16:19:38 2022	1668701978	0	234	234	233
Thu Nov 17 16:19:37 2022	1668701977	0	235	235	235
Thu Nov 17 16:19:36 2022	1668701976	0	236	237	236
Thu Nov 17 16:19:37 2022	1668701977	0	237	237	237
Thu Nov 17 16:19:36 2022	1668701976	0	238	238	237
Thu Nov 17 16:19:36 2022	1668701976	0	239	239	239
Thu Nov 17 16:19:37 2022	1668701977	0	239	239	239
Thu Nov 17 16:19:36 2022	1668701976	0	241	241	241
Thu Nov 17 16:19:36 2022	1668701976	0	243	243	243
Thu Nov 17 16:19:36 2022	1668701976	0	243	244	243
Thu Nov 17 16:19:38 2022	1668701978	0	246	246	246
Thu Nov 17 16:19:36 2022	1668701976	1	247	247	246
Thu Nov 17 16:19:38 2022	1668701978	0	249	250	249
Thu Nov 17 16:19:38 2022	1668701978	0	250	250	250
Thu Nov 17 16:19:37 2022	1668701977	0	252	252	252
Thu Nov 17 16:19:36 2022	1668701976	0	256	256	256
Thu Nov 17 16:19:36 2022	1668701976	0	258	258	258
Thu Nov 17 16:19:36 2022	1668701976	0	259	259	259
Thu Nov 17 16:19:38 2022	1668701978	0	262	263	262
Thu Nov 17 16:19:36 2022	1668701976	0	263	263	263
Thu Nov 17 16:19:38 2022	1668701978	0	270	270	270
Thu Nov 17 16:19:36 2022	1668701976	0	272	272	272
Thu Nov 17 16:19:36 2022	1668701976	0	275	275	274
Thu Nov 17 16:19:36 2022	1668701976	0	283	283	283
Thu Nov 17 16:19:38 2022	1668701978	0	286	286	286
Thu Nov 17 16:19:37 2022	1668701977	0	293	293	293
Thu Nov 17 16:19:36 2022	1668701976	0	301	301	301
Thu Nov 17 16:19:38 2022	1668701978	0	302	302	302
Thu Nov 17 16:19:37 2022	1668701977	0	302	302	302
Thu Nov 17 16:19:37 2022	1668701977	0	311	311	311
Thu Nov 17 16:19:38 2022	1668701978	0	312	312	312
Thu Nov 17 16:19:36 2022	1668701976	0	313	314	309
Thu Nov 17 16:19:38 2022	1668701978	0	319	319	319
Thu Nov 17 16:19:37 2022	1668701977	0	320	320	319
Thu Nov 17 16:19:36 2022	1668701976	0	328	329	328
Thu Nov 17 16:19:38 2022	1668701978	0	333	333	333
Thu Nov 17 16:19:37 2022	1668701977	0	339	339	338
Thu Nov 17 16:19:38 2022	1668701978	0	393	393	393
Thu Nov 17 16:19:38 2022	1668701978	0	403	403	403
Thu Nov 17 16:19:37 2022	1668701977	0	408	408	408
Thu Nov 17 16:19:38 2022	1668701978	0	415	415	415
Thu Nov 17 16:19:38 2022	1668701978	0	421	421	421
Thu Nov 17 16:19:36 2022	1668701976	0	433	434	433
Thu Nov 17 16:19:38 2022	1668701978	0	599	599	599
